gender,region,education,age,responses_t1_1,responses_t1_2,responses_t2_1,responses_t2_2,responses_t3_1,responses_t3_2,responses_t4_1,responses_t4_2,responses_t5_1,responses_t5_2,responses_t6_1,responses_t6_2,responses_t7_1,responses_t7_2,responses_t8_1,responses_t8_2,responses_t9_1,responses_t9_2,responses_t10_1,responses_t10_2,responses_t11_1,responses_t11_2,responses_t12_1,responses_t12_2,responses_t13_1,responses_t13_2,responses_t14_1,responses_t14_2,responses_t15_1,responses_t15_2,responses_t16_1,responses_t16_2,responses_t17_1,responses_t17_2,responses_t18_1,responses_t18_2,responses_t19_1,responses_t19_2,responses_t20_1,responses_t20_2,prediction_age,age_imputed,prediction_education,education_imputed,prediction_gender,gender_imputed
male,Lima,graduate,32,1,2,0,1,1,2,1,1,1,1,1,1,1,2,1,1,0,2,1,2,1,1,0.5,1,1,1,1,2,0,1,0,1,0,1,1,1,0.5,1,1,2,NA,32,NA,graduate,NA,male
female,Lima Metropolitana,graduate,45,0.5,2,0,1,1,2,0,2,1,1,1,1,0,1,0.5,1,0,2,1,1,0.5,1,1,2,1,2,0,1,0,1,0.5,1,0.5,1,1,1,1,1,1,1,NA,45,NA,graduate,NA,female
male,Arequipa,undergraduate,27,1,2,1,1,1,2,1,1,0.5,1,0.5,1,1,1,1,1,0.5,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,NA,27,NA,undergraduate,NA,male
male,Lima,graduate,46,0.5,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0,1,0.5,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0.5,1,NA,46,NA,graduate,NA,male
male,Arequipa,undergraduate,18,1,2,1,1,1,2,0,1,1,2,0,1,1,2,0,1,0,2,0,1,0,1,0,1,1,2,0,1,0,1,1,1,1,2,0,1,0,1,1,2,NA,18,NA,undergraduate,NA,male
female,Lima,undergraduate,19,1,2,1,2,0.5,1,0.5,1,1,1,0,1,0.5,1,0,1,0,1,0.5,1,0.5,1,0.5,1,1,2,0,2,0.5,1,0.5,1,1,2,0.5,2,0,1,0.5,1,NA,19,NA,undergraduate,NA,female
male,Lima Metropolitana,undergraduate,24,0,2,1,2,1,1,1,1,1,1,1,1,0,1,0,1,0,2,0,1,0,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0,1,0,1,1,1,NA,24,NA,undergraduate,NA,male
NA,NA,NA,NA,0.5,2,1,1,1,2,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0.5,1,1,1,1,2,1,1,0,1,1,2,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
male,La Libertad,NA,46,1,2,0.5,1,1,2,0,2,1,1,1,1,1,2,1,1,0,2,1,2,1,1,1,1,0.5,1,0,1,0,1,0,1,0,1,1,1,1,2,1,2,NA,46,undergraduate,undergraduate,NA,male
female,Lima,undergraduate,19,1,2,1,2,0.5,1,0.5,1,1,1,0,1,0.5,1,0,1,0,1,0.5,1,0.5,1,0.5,1,1,2,0,2,0.5,1,0.5,1,1,2,0.5,2,0,1,0.5,1,NA,19,NA,undergraduate,NA,female
female,Lima,undergraduate,NA,1,2,0,1,1,2,1,2,0,1,0.5,1,0,1,0.5,1,1,2,1,2,1,2,1,2,1,2,0,2,1,1,0,2,0.5,2,0,2,0.5,1,0,1,36.804962,36.804962,NA,undergraduate,NA,female
male,Lima Metropolitana,graduate,43,0.5,2,1,2,1,2,1,1,1,1,0.5,1,0.5,1,0.5,1,0,2,1,1,1,1,1,2,1,2,1,1,1,1,0.5,1,1,2,0,2,0.5,1,1,1,NA,43,NA,graduate,NA,male
male,Lima,undergraduate,49,0.5,2,0,1,1,2,0.5,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0.5,1,1,2,1,2,0.5,1,0.5,1,0.5,1,1,2,0,1,0.5,1,NA,49,NA,undergraduate,NA,male
female,Lima Metropolitana,graduate,71,1,2,0,1,1,2,1,1,0,2,1,1,0.5,1,1,1,0.5,2,1,1,0,1,1,2,1,1,1,1,0,1,0,2,0.5,1,0,1,0,1,1,1,NA,71,NA,graduate,NA,female
male,Lima,undergraduate,30,0,2,1,2,1,2,1,1,1,1,1,1,0.5,1,0.5,1,0,2,0,1,1,1,0.5,1,1,1,0,2,1,1,0,1,1,1,0,2,1,1,1,1,NA,30,NA,undergraduate,NA,male
male,Lima,undergraduate,39,0,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.5,1,1,1,1,1,0,1,0.5,1,0,1,1,1,1,1,1,1,1,1,NA,39,NA,undergraduate,NA,male
male,Junín,graduate,NA,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0.5,1,0,1,1,1,0.5,1,0.5,1,1,1,0.5,1,0,1,0.5,1,1,1,0.5,1,0,1,0.5,1,31.54956,31.54956,NA,graduate,NA,male
female,Lima,undergraduate,22,1,2,1,2,1,2,1,1,1,2,0.5,1,1,1,1,2,0,2,0.5,1,1,1,1,2,1,1,0,1,1,1,0,1,0.5,1,0,2,0.5,1,0.5,1,NA,22,NA,undergraduate,NA,female
female,Lambayeque,undergraduate,40,0,2,1,1,1,2,1,1,0.5,1,1,1,0,1,0,1,0,2,0.5,1,1,1,1,1,1,1,0,1,0.5,1,0,1,1,1,0,2,0.5,1,0,1,NA,40,NA,undergraduate,NA,female
female,Lima Metropolitana,graduate,48,1,2,0,1,1,2,1,1,0.5,1,0.5,1,0.5,1,1,1,0,2,0.5,1,1,1,1,1,1,2,0,2,0.5,1,0,2,0.5,1,0,2,0.5,1,1,1,NA,48,NA,graduate,NA,female
male,Callao,undergraduate,40,1,2,0.5,1,1,2,0,1,1,1,0.5,2,1,2,1,1,1,2,1,1,0.5,1,1,1,1,1,1,2,0,1,1,1,0,1,0.5,1,0.5,1,0.5,1,NA,40,NA,undergraduate,NA,male
female,Lima Metropolitana,graduate,71,1,2,0,1,1,2,1,1,0,2,1,1,0.5,1,1,1,0.5,2,1,1,0,1,1,2,1,1,1,1,0,1,0.5,2,0.5,1,0,1,0.5,1,1,1,NA,71,NA,graduate,NA,female
NA,NA,NA,NA,1,2,1,1,1,2,0.5,1,1,1,0,1,0,1,1,1,0,2,1,1,0.5,2,1,1,1,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,1,0.5,1,1,1,1,1,0,1,0.5,1,0,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.5,1,1,1,0,1,0.5,1,1,1,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,2,0.5,1,1,2,0,2,1,1,0,2,1,1,0.5,1,1,1,1,1,0,1,0.5,1,0.5,1,1,2,0.5,1,1,2,0,2,1,2,0.5,1,0.5,1,NA,NA,NA,NA,NA,NA
NA,Lima,graduate,31,1,2,1,1,1,1,NA,NA,0.5,1,0.5,1,1,1,1,1,0.5,1,1,1,NA,NA,0.5,1,1,1,0,1,1,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,NA,31,NA,graduate,NA,NA
NA,NA,NA,NA,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA
female,Lima Metropolitana,graduate,43,1,2,0,1,1,2,1,1,1,1,1,2,0.5,1,1,1,1,2,1,2,0.5,1,1,2,1,2,1,1,0.5,1,1,1,1,1,1,2,0,1,1,1,NA,43,NA,graduate,NA,female
female,Lima Metropolitana,undergraduate,26,1,2,0.5,1,1,2,1,1,1,1,0.5,1,0,1,0,1,0.5,1,0.5,1,1,1,1,1,1,2,1,1,1,1,0.5,1,1,1,1,1,1,1,0.5,1,NA,26,NA,undergraduate,NA,female
NA,NA,NA,NA,0,2,1,1,1,2,1,1,1,1,0.5,1,0,1,0,1,0.5,2,0,1,0.5,1,1,2,1,1,1,1,1,1,1,1,1,2,0.5,2,0,1,1,1,NA,NA,NA,NA,NA,NA
female,La Libertad,undergraduate,18,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0,1,1,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,NA,18,NA,undergraduate,NA,female
female,Lima,secondary,19,0.5,2,1,2,1,1,1,1,1,2,1,1,0.5,1,0,1,0,2,0.5,2,1,1,1,1,0.5,2,0,1,1,1,0,1,0.5,2,0,1,0.5,1,1,2,NA,19,NA,secondary,NA,female
NA,NA,NA,NA,0,2,1,1,1,2,1,1,1,1,1,1,0,1,0,1,0,2,0,1,0,1,1,1,1,1,1,2,1,1,0,1,1,2,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
male,Lima Metropolitana,NA,68,0,2,0,1,1,2,0,2,0,1,1,1,0,1,0,1,0,2,0,1,1,1,1,2,1,2,1,1,0,1,0,1,1,2,0.5,2,1,2,1,1,NA,68,graduate,graduate,NA,male
female,Lima Metropolitana,secondary,48,0,2,1,2,1,2,1,1,1,2,1,1,0,1,0,1,0,2,0.5,1,0,1,1,2,1,2,0.5,1,1,2,0,1,1,2,0,1,0,1,1,1,NA,48,NA,secondary,NA,female
female,Lima Metropolitana,graduate,42,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,NA,42,NA,graduate,NA,female
male,Lima Metropolitana,graduate,39,1,2,0,1,1,2,1,2,1,1,1,1,0,1,0,1,0.5,2,1,1,0.5,1,1,2,1,1,1,1,0,1,1,1,1,1,0,1,0.5,1,1,1,NA,39,NA,graduate,NA,male
female,Tacna,undergraduate,25,0.5,2,1,1,1,2,0.5,1,1,1,1,1,0.5,1,1,2,0.5,2,1,1,1,1,1,1,1,2,0.5,2,1,2,1,1,1,1,1,2,0.5,1,1,2,NA,25,NA,undergraduate,NA,female
NA,NA,NA,NA,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0.5,2,0.5,2,0.5,1,0.5,2,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,NA,NA,NA,NA,NA,NA
male,Lima,undergraduate,23,1,2,0.5,1,1,1,0.5,1,1,1,0,1,1,2,0.5,1,0,2,0.5,1,0.5,1,1,1,1,2,0,1,1,1,0.5,1,0.5,1,0,1,0.5,1,1,1,NA,23,NA,undergraduate,NA,male
NA,NA,NA,NA,0.5,2,1,1,1,2,1,2,1,1,0,1,0,1,0,1,0.5,2,0,1,0.5,1,1,2,1,2,0,1,1,2,0.5,1,1,2,0.5,2,0,1,0.5,1,NA,NA,NA,NA,NA,NA
male,Arequipa,undergraduate,20,1,2,1,2,1,2,1,2,1,1,1,2,0.5,1,1,1,0,2,1,2,1,2,1,2,0,1,0,2,1,1,0,1,1,2,0,2,1,2,0,1,NA,20,NA,undergraduate,NA,male
NA,NA,NA,NA,0,1,1,1,1,2,1,2,1,1,0,1,0,1,0,1,0,2,0,1,0,1,1,2,1,2,0,1,1,2,0,1,1,2,1,2,0,1,1,1,NA,NA,NA,NA,NA,NA
male,Lima,secondary,18,1,1,0.5,1,1,1,0.5,1,1,1,1,1,0,1,0.5,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0.5,1,1,1,1,1,NA,18,NA,secondary,NA,male
male,Huancavelica,undergraduate,NA,1,2,0.5,1,1,2,1,1,1,1,0.5,1,1,1,1,1,0.5,2,1,1,1,2,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,32.254143,32.254143,NA,undergraduate,NA,male
diverse,Lima,graduate,38,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,0.5,1,1,1,1,2,0,1,0,1,1,1,0,1,0,1,0,1,0.5,1,1,1,NA,38,NA,graduate,NA,diverse
NA,NA,NA,NA,1,1,0.5,1,0,1,0.5,1,1,1,0.5,1,0,1,0.5,1,1,1,0.5,1,0,1,0.5,1,0.5,1,0,1,1,1,0.5,1,1,1,0,1,0.5,1,0.5,1,NA,NA,NA,NA,NA,NA
female,Loreto,undergraduate,26,1,2,1,1,1,2,0.5,1,1,2,0,1,1,2,1,1,0,2,0.5,1,1,1,0.5,1,1,1,0.5,1,1,1,0,1,1,2,1,2,0.5,1,1,1,NA,26,NA,undergraduate,NA,female
female,Lima,undergraduate,22,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,2,0,2,1,2,1,2,1,2,1,1,0,1,1,1,1,1,0.5,2,1,2,0.5,1,0.5,1,NA,22,NA,undergraduate,NA,female
male,Lima,undergraduate,25,0,2,1,1,1,2,1,2,1,2,1,1,0,1,0,1,0,2,0.5,1,1,2,0.5,1,1,2,1,2,1,1,0,1,1,1,0,2,0,1,1,1,NA,25,NA,undergraduate,NA,male
NA,NA,NA,NA,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,2,0.5,1,1,2,1,1,1,2,0.5,1,1,2,0.5,2,1,2,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA
male,Lima Metropolitana,NA,NA,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,0,2,1,1,1,2,1,2,1,1,0,1,1,1,0,2,0,1,0,1,1,2,1,1,NA,NA,NA,NA,NA,male
female,Callao,undergraduate,27,1,2,1,1,1,2,1,1,1,2,0.5,1,0,1,0.5,1,0,2,0.5,1,1,1,0.5,1,1,1,0,1,1,1,0,1,1,1,0.5,1,0,1,1,1,NA,27,NA,undergraduate,NA,female
NA,NA,NA,NA,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,0.5,2,0.5,2,1,1,1,2,0,2,1,2,0.5,2,1,2,0.5,1,1,2,1,2,NA,NA,NA,NA,NA,NA
male,Lima,graduate,41,1,2,1,1,1,2,1,1,1,1,0,2,0,1,0,1,1,2,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,0,1,NA,41,NA,graduate,NA,male
female,Lima,secondary,NA,1,2,1,2,1,2,1,2,1,2,0.5,2,0.5,1,1,2,NA,NA,1,2,0.5,2,1,2,1,2,0,2,1,2,0,2,NA,NA,0,2,1,2,NA,NA,NA,NA,NA,secondary,NA,female
NA,NA,NA,NA,0.5,1,0,1,1,1,1,1,1,1,0.5,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
NA,Lima,undergraduate,24,1,2,1,2,1,2,1,1,1,2,0.5,1,1,1,1,1,0,1,1,1,0.5,1,1,2,1,1,0,1,1,1,1,1,1,1,0,1,0.5,1,1,1,NA,24,NA,undergraduate,female,female
male,Lima,graduate,30,0.5,2,1,2,1,2,1,1,1,2,1,1,0,1,0.5,1,0,2,0.5,1,1,1,0.5,1,1,1,1,1,1,1,0.5,1,0,1,1,1,0.5,1,1,1,NA,30,NA,graduate,NA,male
NA,NA,NA,NA,0,1,0,1,1,1,1,1,1,1,0.5,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
male,Lima,undergraduate,41,1,2,0.5,1,1,2,1,2,1,1,0.5,2,1,2,1,1,0,1,1,2,1,1,0.5,1,1,1,1,2,0.5,1,0.5,1,0.5,1,1,2,0.5,1,1,1,NA,41,NA,undergraduate,NA,male
male,Lima,secondary,20,0,2,1,2,1,2,1,2,1,2,1,1,0,2,0,1,0,2,1,1,0.5,1,1,2,1,1,0.5,1,1,1,0,1,1,1,0,1,0,1,1,1,NA,20,NA,secondary,NA,male
female,Cusco,secondary,24,0,1,1,1,1,1,1,2,1,2,0,1,0.5,1,1,1,0,2,1,1,0.5,1,0.5,1,1,2,0,1,0,1,0.5,2,0.5,2,1,1,0.5,2,1,1,NA,24,NA,secondary,NA,female
male,Lima Metropolitana,undergraduate,55,1,2,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,0.5,1,0,1,0,1,1,2,1,2,0,1,1,1,0,1,1,1,0,1,1,1,NA,55,NA,undergraduate,NA,male
female,Cusco,secondary,24,0,1,1,1,1,1,1,2,1,2,0,1,0.5,1,0.5,1,0,2,1,2,0.5,1,0,1,1,2,0,1,0,1,0.5,2,0.5,2,1,1,0.5,1,0,1,NA,24,NA,secondary,NA,female
male,Lima,graduate,27,1,2,0.5,2,1,2,1,2,1,2,0,1,0.5,2,0.5,1,1,2,1,1,1,2,1,2,1,1,1,2,0.5,1,0,2,0.5,2,1,2,1,1,1,1,NA,27,NA,graduate,NA,male
female,Lima,secondary,18,1,2,1,2,1,2,1,1,1,2,1,1,1,1,0.5,1,0,2,1,2,0.5,2,0.5,1,1,1,0,1,1,2,0.5,1,0.5,1,0,1,0.5,2,0,1,NA,18,NA,secondary,NA,female
female,Lima,undergraduate,20,1,2,0.5,2,1,2,0,1,1,2,0.5,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,0.5,1,1,1,1,1,1,2,0.5,1,1,1,1,1,NA,20,NA,undergraduate,NA,female
NA,NA,NA,NA,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA
female,Lima,graduate,35,1,1,1,2,1,2,1,2,1,2,0,1,0,1,0,1,1,2,0,1,0,1,1,2,1,2,0,1,1,2,0,1,1,2,1,1,1,1,1,1,NA,35,NA,graduate,NA,female
female,Lima Metropolitana,undergraduate,21,0,2,1,2,1,2,1,2,1,2,1,2,0,2,0,2,0,2,0,2,0.5,2,1,2,1,2,1,2,1,2,0,2,1,2,0,2,0.5,2,0.5,2,NA,21,NA,undergraduate,NA,female
female,Puno,secondary,17,1,2,1,2,1,1,1,1,1,2,0.5,1,1,1,1,1,0,1,0.5,1,1,2,1,1,0.5,1,0,2,1,2,0.5,1,0,1,0,1,0.5,1,1,1,NA,17,NA,secondary,NA,female
male,Lima,graduate,34,0,2,1,2,1,2,1,2,1,2,1,2,0,2,0,2,0,2,0,2,1,2,1,2,1,2,0,2,1,2,0,2,1,2,0.5,2,0.5,1,0,1,NA,34,NA,graduate,NA,male
NA,NA,NA,NA,1,2,0.5,1,1,2,1,2,0,1,0,2,0,2,1,1,0,2,1,2,1,1,1,2,NA,NA,NA,NA,0,2,NA,NA,1,2,0,2,1,2,1,2,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,2,0,1,1,2,1,2,1,1,1,1,0.5,1,1,1,0,2,1,1,1,1,1,1,1,1,0.5,2,1,1,1,1,0,1,0,2,0,1,0,1,NA,NA,NA,NA,NA,NA
female,Lima,graduate,57,1,2,1,1,1,2,1,2,0.5,1,0,1,0,1,1,2,0,2,1,2,0,1,1,2,1,2,0,2,1,2,1,2,0,2,1,2,1,1,0,1,NA,57,NA,graduate,NA,female
female,Lima,graduate,39,1,2,1,2,1,2,0,1,1,1,0.5,1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,0.5,2,1,1,0.5,1,1,2,0,1,0,1,1,1,NA,39,NA,graduate,NA,female
female,Lambayeque,graduate,28,1,2,0.5,1,1,2,1,1,1,1,0.5,2,1,1,1,1,0,2,0.5,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,0,1,0.5,1,NA,28,NA,graduate,NA,female
NA,NA,NA,NA,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA
male,Lambayeque,secondary,9,1,1,1,1,0.5,1,0,1,1,1,1,1,0,1,0,1,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,9,NA,secondary,NA,male
male,Lima,undergraduate,24,1,2,1,2,1,2,1,1,1,2,0.5,1,1,1,1,2,0,2,1,1,1,1,0.5,1,1,1,1,2,1,1,0.5,1,0,1,1,1,1,2,1,1,NA,24,NA,undergraduate,NA,male
diverse,Lima,primary,69,1,1,0,1,0.5,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0.5,1,1,1,1,1,0,1,1,1,0.5,1,1,1,0,1,NA,NA,NA,69,NA,primary,NA,diverse
male,Lima Metropolitana,graduate,53,1,2,0.5,1,1,2,1,2,1,1,0.5,1,1,2,1,1,1,2,1,2,0,1,0.5,1,1,2,0.5,1,0.5,1,0.5,1,0,1,1,2,0,1,0,1,NA,53,NA,graduate,NA,male
female,Callao,undergraduate,18,0,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,0,2,0,1,1,1,1,2,0.5,1,0.5,1,1,1,0.5,1,1,2,1,1,0.5,1,0.5,1,NA,18,NA,undergraduate,NA,female
female,Lima Metropolitana,graduate,27,1,2,1,1,1,2,1,1,0.5,1,0,1,1,1,1,1,0,2,1,1,0,1,1,1,1,2,0,1,0,1,1,1,1,1,0,2,0,1,0.5,1,NA,27,NA,graduate,NA,female
female,Extranjero,undergraduate,30,0,2,1,2,1,2,1,2,1,2,1,2,0.5,1,1,1,0,2,0,2,1,2,0,2,1,2,0,2,1,2,0,2,1,2,0,2,0.5,1,0.5,1,NA,30,NA,undergraduate,NA,female
female,Lima,undergraduate,20,1,2,1,2,1,2,0.5,1,1,1,1,2,0,1,0.5,1,0,2,1,2,1,2,1,2,1,2,0,1,1,2,0.5,2,1,2,1,2,0,1,0.5,2,NA,20,NA,undergraduate,NA,female
male,Lima,undergraduate,27,0,2,1,1,1,2,1,1,1,1,1,1,0,1,0,1,0,2,0.5,1,1,1,0.5,1,1,1,0,1,1,1,0,1,1,1,0,1,1,2,1,1,NA,27,NA,undergraduate,NA,male
female,Lambayeque,undergraduate,18,1,2,1,2,1,2,1,1,1,2,1,1,0.5,1,1,1,0,2,0.5,1,1,1,1,1,0.5,1,0,1,1,1,0.5,1,1,1,0,1,0.5,1,0.5,1,NA,18,NA,undergraduate,NA,female
male,Áncash,graduate,30,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.5,1,1,1,0,1,0,1,1,1,1,1,0.5,1,0,1,1,1,0.5,1,1,1,0.5,1,0,1,NA,30,NA,graduate,NA,male
female,Lima Metropolitana,undergraduate,28,1,2,1,2,1,1,1,1,1,2,1,1,0,1,0,1,1,2,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0,2,0,1,1,1,NA,28,NA,undergraduate,NA,female
male,Lima Metropolitana,graduate,33,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,1,1,1,1,0.5,1,1,1,1,2,1,1,0.5,2,0,1,1,2,1,1,0,1,NA,33,NA,graduate,NA,male
female,Arequipa,undergraduate,18,1,1,1,2,1,1,0,1,1,2,0,1,1,2,1,1,1,2,0.5,1,0,1,0.5,1,1,2,0.5,1,1,2,0.5,1,1,1,0,1,0.5,1,1,2,NA,18,NA,undergraduate,NA,female
male,Lima,undergraduate,35,0.5,2,1,1,1,2,1,1,1,1,1,1,0,1,0,1,0,2,0,1,1,2,1,1,0,1,0,1,1,1,0,1,1,2,0.5,1,1,1,1,1,NA,35,NA,undergraduate,NA,male
male,Lima,secondary,19,0.5,2,1,1,1,1,0.5,1,1,1,0.5,1,0.5,1,0.5,1,1,2,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,NA,19,NA,secondary,NA,male
male,Extranjero,graduate,30,0,1,1,1,1,2,1,1,1,1,1,2,0,1,0,1,0,2,0.5,1,0.5,1,1,1,1,2,0,1,1,1,1,1,1,2,1,2,0,1,0,1,NA,30,NA,graduate,NA,male
female,Lima,secondary,NA,0.5,1,0,1,1,1,1,1,0,1,1,1,0,1,0.5,1,0.5,1,1,1,0.5,1,1,1,1,1,0,1,0,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,26.859856,26.859856,NA,secondary,NA,female
female,Lima,undergraduate,20,0.5,2,1,1,1,2,0.5,1,1,1,0.5,1,0.5,1,1,1,1,2,0,1,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,0.5,1,NA,20,NA,undergraduate,NA,female
female,Lima,secondary,58,0,2,1,1,1,2,1,2,1,2,1,1,0,2,0,2,0,2,0,1,0.5,2,1,1,0.5,1,0,2,1,1,0,1,1,2,1,2,1,2,1,2,NA,58,NA,secondary,NA,female
female,Lima,undergraduate,50,1,2,0,1,0.5,1,0.5,1,1,1,0,1,1,1,1,2,1,2,1,2,0,1,0,1,1,2,0.5,1,0.5,1,0.5,2,0,1,1,1,0,1,0.5,1,NA,50,NA,undergraduate,NA,female
male,Lima,secondary,26,1,2,0,2,1,2,1,1,0.5,1,0,1,1,1,1,1,0,1,1,1,0.5,1,1,1,1,2,0.5,1,0.5,1,1,1,0,1,1,1,0,1,0.5,1,NA,26,NA,secondary,NA,male
female,Lima,graduate,32,1,2,1,2,1,2,1,1,1,1,0,1,0,1,1,1,0,2,1,1,0.5,1,1,2,0.5,1,0.5,1,1,1,0.5,1,1,1,0,2,0,1,1,1,NA,32,NA,graduate,NA,female
male,Lima,undergraduate,23,0.5,2,0.5,1,1,2,1,1,1,1,0.5,1,0,1,1,2,0,2,1,1,1,1,0.5,1,1,2,0,1,1,1,0.5,1,0.5,2,0.5,2,0.5,1,1,1,NA,23,NA,undergraduate,NA,male
female,Piura,undergraduate,22,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,NA,22,NA,undergraduate,NA,female
male,Lima,secondary,26,1,2,0,2,1,2,0,1,0.5,1,0,1,1,1,1,1,0,1,1,1,0.5,1,1,1,1,2,0,1,0.5,1,1,1,0,1,1,1,0,2,0.5,1,NA,26,NA,secondary,NA,male
male,Lima,graduate,29,1,2,0,1,1,2,1,2,0.5,1,0,1,0.5,1,1,1,0,2,1,1,0.5,1,1,1,1,2,0,2,0.5,1,0.5,1,0.5,1,0,2,0,1,1,1,NA,29,NA,graduate,NA,male
female,Piura,undergraduate,22,1,2,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,NA,22,NA,undergraduate,NA,female
male,Lima,undergraduate,20,1,2,1,1,1,2,0,2,1,1,0,2,1,1,0.5,1,0,2,1,1,0.5,1,0.5,1,0.5,1,0.5,2,0,1,0,2,0.5,1,0,2,0.5,1,0.5,1,NA,20,NA,undergraduate,NA,male
female,Lima,undergraduate,27,0.5,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0.5,1,0,1,1,1,0,1,1,1,0.5,1,0.5,1,1,1,NA,27,NA,undergraduate,NA,female
male,Lima,undergraduate,24,1,2,1,2,1,2,1,2,1,1,0,1,0.5,1,0.5,1,0.5,2,1,1,0,1,0.5,1,1,2,1,2,1,1,1,1,0,1,1,1,0,1,1,1,NA,24,NA,undergraduate,NA,male
male,Lima,undergraduate,36,1,2,0.5,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,0.5,1,1,1,1,2,0,1,0,1,0.5,1,0.5,1,1,2,1,2,NA,36,NA,undergraduate,NA,male
